,word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
300,aggravated,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
301,aggravating,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
302,aggravation,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
303,aggregate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,aggregation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,aggression,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
306,aggressive,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
307,aggressor,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
308,aghast,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
309,agile,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
310,agility,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
311,agitated,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
312,agitation,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
313,agnostic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,agonizing,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
316,agony,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
317,agree,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
318,agreeable,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
319,agreed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
320,agreeing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
321,agreement,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
322,agricultural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,agriculture,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
324,aground,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
325,agua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,ahead,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
327,aid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
328,aiding,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
329,ail,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
330,ailing,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
331,ailment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,aim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,aimless,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
334,air,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,airbag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,airlift,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,airline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,airman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,airplane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,airport,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,airs,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
342,airship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,aisle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,ait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,ajar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,akin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
347,alabaster,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
348,alarm,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
349,alarming,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
350,alb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
351,album,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,alchemy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,alcohol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,alcoholism,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
355,alcove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,alert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,alertness,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
358,alerts,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
359,alfalfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,algebra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,algebraic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,algorithm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,alibi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,alien,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
365,alienate,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
366,alienated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
367,alienation,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
368,alight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,aligned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,alignment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,alike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,alimentation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
373,alimony,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
374,aliquot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,alive,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
376,alkali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,alkaloids,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,allay,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
379,allegation,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
380,allege,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
381,alleged,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,allegiance,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
383,allegorical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,allegory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,allegro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
386,alleviate,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
387,alleviation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
388,alley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,alliance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
390,allied,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
391,alligator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,allocate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,allot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,allotment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,allowable,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
397,allowance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,allowed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,alloy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,allure,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
401,alluring,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
402,allusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,alluvial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,ally,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
405,almanac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,almighty,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
407,aloft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,aloha,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
409,alongside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,aloof,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
411,aloud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,alphabet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,alphabetical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,altar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,alter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,alteration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,altercation,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
418,altered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,alternate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,alternative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,altitude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,alto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,altogether,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,alumnus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,alveolar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,amalgam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,amalgamation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,amass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,amateur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,amaze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
431,amazement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,amazingly,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
433,ambassador,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
434,amber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,ambient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,ambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,ambiguous,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
438,ambit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,ambition,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
440,ambitious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,ambulance,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
442,ambush,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
443,ameliorate,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
444,amen,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
445,amenable,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
446,amend,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
447,amendment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,amends,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
449,amenity,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
450,amethyst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,amiable,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
452,amicable,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
453,amid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,amidst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,ammonia,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,ammunition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,amnesia,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
458,amnesty,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
459,amorphous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,amortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
461,amount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,amour,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
463,ampersand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,amphetamines,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
465,amphibian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,amphibious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,amphitheater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,amplification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,amplify,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,amplitude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,amply,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,amputation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,amulet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,amuse,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
475,amused,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
476,amusement,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
477,amusing,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
478,ana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,anaconda,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
480,anaesthesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,anaesthetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,anal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
483,analgesic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,analogous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,analogue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,analogy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,analyst,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
489,analytic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,analyze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,analyzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,anarchism,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
493,anarchist,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
494,anarchy,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
495,anastomosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,anathema,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
497,anatomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,anatomy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,ancestor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,ancestral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
501,ancestry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,anchor,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
503,anchorage,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
504,ancient,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
505,ancillary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,androgen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,anemone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,anew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,angel,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
510,angelic,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
511,anger,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
512,angina,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
513,angiography,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,angle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,angling,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
516,angry,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
517,anguish,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
518,angular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,anhydrous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,animal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,animate,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
522,animated,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
523,animation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,animosity,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
525,animus,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
526,ankle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,annals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,annex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,annexation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,annexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,annihilate,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
532,annihilated,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
533,annihilation,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
534,annotate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,annotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,announce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,announcement,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,annoy,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
539,annoyance,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
540,annoying,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
541,annuity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,annul,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
543,annular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,annulment,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
545,annulus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,anointing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,anomalous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,anomaly,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
549,anon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,anonymous,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
551,answer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,answerable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
553,answering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,ant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,antagonism,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
556,antagonist,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
557,antagonistic,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
558,ante,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,antecedent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,antelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,antenna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,anterior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,anthem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,anthology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,anthrax,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
566,anthropology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,antibiotic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,antibiotics,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
569,antichrist,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
570,anticipation,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,anticipatory,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,antidote,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
573,antifungal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
574,antimony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,antipathy,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
576,antiquarian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,antiquated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
578,antique,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
579,antiquity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,antiseptic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
581,antisocial,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
582,antithesis,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
583,antithetical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,antiviral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,antler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,anvil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,anxiety,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
588,anxious,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
589,aorta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,apace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,apache,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
592,apartment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,apathetic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
594,apathy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
595,ape,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,aperture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,apex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,aphid,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
599,apiece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,aplomb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
601,apocalyptic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
